employee_code,work_year,experience_cate,employment_cate,category,job_title,salary_in_usd,remote_ratio,company_cate,company_loc,employee_loc,work_for_home
58bdb164,2023,senior-level,full_time,Data Scientist,Data Scientist,90000,100,medium,United States,United States,Yes
91a87d7d,2021,entry-level,full_time,Data Engineer,Marketing Data Engineer,66970,50,large,Singapore,Singapore,Yes
9b291270,2023,senior-level,full_time,Data Engineer,Data Engineer,90000,100,medium,United States,United States,Yes
dd79842a,2023,mid-level,full_time,Data Analyst,Data Analyst,90000,0,medium,United States,United States,Yes
2fab8e43,2023,senior-level,full_time,Data Scientist,Data Scientist,90000,100,medium,United States,United States,Yes
ea38a1fe,2023,mid-level,full_time,Data Scientist,Data Scientist,90000,0,medium,United States,United States,Yes
080157fc,2022,mid-level,full_time,Data Scientist,Data Scientist,94560,100,medium,France,France,Yes
f271e860,2022,mid-level,full_time,AI,Machine Learning Engineer,90000,0,medium,United States,United States,Yes
dfaca609,2022,mid-level,full_time,Data Scientist,Data Scientist,90000,100,medium,United States,United States,Yes
e5da79d6,2022,mid-level,full_time,Data Engineer,Data Engineer,90000,100,medium,United States,United States,Yes
8b8ed758,2022,mid-level,full_time,Data Engineer,Data Engineer,90000,100,medium,United States,United States,Yes
cec64983,2022,mid-level,full_time,AI,Machine Learning Engineer,90000,0,medium,United States,United States,Yes
9d833279,2022,senior-level,full_time,Data Engineer,Data Engineer,90000,100,medium,United States,United States,Yes
8a19cf64,2022,mid-level,full_time,Data Engineer,Data Engineer,110820,0,medium,United Kingdom,United Kingdom,Yes
30c3effc,2022,senior-level,contract,Data Analyst,Data Analyst,90000,100,medium,United States,United States,Yes
d0b0a113,2022,mid-level,full_time,Data Scientist,Data Scientist,110820,0,medium,United Kingdom,United Kingdom,Yes
cad90957,2022,senior-level,full_time,Data Engineer,Data Engineer,90000,0,medium,United States,United States,Yes
5f7758db,2022,mid-level,full_time,Data Analyst,Data Analyst,65257,50,medium,Singapore,Singapore,Yes
b1dddba7,2022,mid-level,full_time,Data Engineer,Data Engineer,110820,0,medium,United Kingdom,United Kingdom,Yes
15e0955f,2022,mid-level,full_time,Data Scientist,Data Scientist,90000,0,medium,United States,United States,Yes
317e6ccc,2022,senior-level,full_time,Data Scientist,Data Scientist,110820,0,medium,United Kingdom,United Kingdom,Yes
2bee8dbc,2022,mid-level,full_time,Data Analyst,Business Data Analyst,69133,50,large,Canada,Canada,Yes
498e0bc9,2021,mid-level,full_time,Data Analyst,Data Analyst,90000,100,medium,United States,United States,Yes
adcf28c5,2021,mid-level,full_time,Data Engineer,Data Engineer,90000,100,large,United States,United States,Yes
28c95030,2021,entry-level,full_time,Data Analyst,Data Analyst,90000,100,small,United States,United States,Yes
bcb372cd,2021,entry-level,full_time,Data Scientist,Data Scientist,90000,100,small,United States,United States,Yes
1f24cd3a,2021,senior-level,full_time,Data Analyst,Data Analyst,71786,100,medium,Canada,Canada,Yes
26684c48,2021,entry-level,full_time,Data Scientist,Data Science Consultant,90000,100,small,United States,United States,Yes
80113687,2023,mid-level,full_time,AI,Machine Learning Engineer,110367,0,medium,United Kingdom,United Kingdom,Yes
5057f91b,2023,senior-level,full_time,Data Engineer,Data Engineer,89600,0,medium,United States,United States,Yes
7b3fcc43,2023,mid-level,full_time,Data Engineer,Data Engineer,110244,0,medium,United Kingdom,United Kingdom,Yes
16ce5211,2024,mid-level,full_time,Business Intelligence,Business Intelligence Engineer,89500,100,medium,United States,United States,Yes
1b6e91fe,2024,mid-level,full_time,Business Intelligence,Business Intelligence Engineer,89500,100,medium,United States,United States,Yes
52b2dc33,2024,mid-level,full_time,Business Intelligence,Business Intelligence Engineer,89500,100,medium,United States,United States,Yes
66d938ed,2023,mid-level,full_time,Business Intelligence,Business Intelligence Engineer,89500,100,medium,United States,United States,Yes
c269e401,2023,senior-level,full_time,Data Engineer,Data Engineer,89246,100,medium,United States,United States,Yes
4d3b827b,2022,senior-level,full_time,Data Analyst,Data Analyst,89200,100,medium,United States,United States,Yes
1cde80d6,2022,senior-level,full_time,Data Analyst,Data Analyst,89200,100,medium,United States,United States,Yes
b63113dd,2023,senior-level,full_time,Data Analyst,Data Analyst,89100,100,medium,United States,United States,Yes
573c21f5,2023,entry-level,full_time,Data Analyst,Data Analyst,89030,0,medium,United States,United States,Yes
f96ba51c,2024,entry-level,full_time,Business Intelligence,Business Intelligence Analyst,89000,0,medium,United States,United States,Yes
552cf55e,2024,mid-level,full_time,Data Engineer,Data Engineer,89000,0,medium,United States,United States,Yes
ca046404,2024,mid-level,full_time,Data Engineer,Data Engineer,89000,0,medium,United States,United States,Yes
6058adff,2024,senior-level,full_time,Data Analyst,Data Analyst,89000,0,medium,United States,United States,Yes
846e26c6,2023,senior-level,full_time,Data Analyst,Data Analyst,89000,0,medium,United States,United States,Yes
9174b76f,2024,mid-level,full_time,Data Scientist,Data Scientist,88995,0,medium,Australia,Australia,Yes
4abc4405,2024,senior-level,full_time,Data Analyst,Data Analyst,88854,0,medium,United States,United States,Yes
1e96a898,2024,entry-level,full_time,Data Analyst,Data Analyst,88800,0,medium,United States,United States,Yes
213dddef,2024,entry-level,full_time,Data Analyst,Data Analyst,88800,0,medium,United States,United States,Yes
5db61cf6,2024,senior-level,full_time,Data Analyst,Data Analyst,88670,0,medium,United States,United States,Yes
5647e7b9,2023,senior-level,full_time,Data Scientist,Data Scientist,88600,0,medium,United States,United States,Yes
7aabc6ae,2024,entry-level,full_time,Data Analyst,Data Analyst,88200,100,medium,United States,United States,Yes
b1e71150,2024,entry-level,full_time,Data Analyst,Data Analyst,88200,100,medium,United States,United States,Yes
7df3f023,2024,mid-level,full_time,Data Scientist,Data Scientist,88200,100,medium,United States,United States,Yes
f2a2de95,2023,entry-level,full_time,Data Analyst,Data Analyst,88200,100,medium,United States,United States,Yes
b74478c9,2022,senior-level,full_time,Data Scientist,Data Scientist,88100,0,medium,United States,United States,Yes
7f7f6f2d,2022,senior-level,full_time,Data Scientist,Data Scientist,88100,0,medium,United States,United States,Yes
9fa19bc3,2024,senior-level,full_time,Data Analyst,Data Analyst,88052,100,medium,United States,United States,Yes
e8505df5,2023,senior-level,full_time,Data Analyst,Data Analyst,88052,100,medium,United States,United States,Yes
9caa0bff,2024,mid-level,full_time,Data Analyst,Data Analyst,88000,100,medium,United States,United States,Yes
1714e836,2024,mid-level,full_time,Data Analyst,Data Operations Specialist,88000,0,medium,United States,United States,Yes
9999057b,2024,mid-level,full_time,Data Analyst,Data Analytics Manager,88000,0,medium,United States,United States,Yes
f28322b3,2024,mid-level,full_time,Data Analyst,Data Specialist,88000,0,medium,United States,United States,Yes
3ba81bc1,2024,senior-level,full_time,Data Engineer,Data Developer,88000,0,medium,Canada,Canada,Yes
15275a1b,2023,mid-level,full_time,Data Engineer,Data DevOps Engineer,95012,50,large,Germany,Germany,Yes
cba3bee8,2023,entry-level,full_time,Data Engineer,Data Engineer,88000,0,medium,United States,United States,Yes
b40db5ff,2023,mid-level,full_time,Data Engineer,Data Engineer,88000,0,medium,Colombia,Colombia,Yes
825ddd10,2023,senior-level,full_time,Data Analyst,Data Analyst,88000,100,medium,United States,United States,Yes
d7ae27ee,2023,mid-level,full_time,Data Engineer,Data Engineer,88000,0,medium,Colombia,Colombia,Yes
096fe9a7,2023,mid-level,full_time,Data Analyst,Data Analyst,88000,0,medium,United States,United States,Yes
653c034f,2022,mid-level,full_time,Data Scientist,Data Scientist,67597,100,medium,Canada,Canada,Yes
cc48073b,2020,mid-level,full_time,Data Engineer,Data Engineer,112872,50,large,United Kingdom,United Kingdom,Yes
1ed54929,2024,entry-level,full_time,Data Analyst,Data Analyst,87999,0,medium,United States,United States,Yes
83d0481a,2023,senior-level,full_time,Data Engineer,Data Engineer,87980,0,medium,United States,United States,Yes
0ec0a48e,2023,senior-level,full_time,Data Engineer,Data Engineer,87980,0,medium,United States,United States,Yes
a968b89b,2024,mid-level,full_time,Business Intelligence,Business Intelligence Developer,87800,0,medium,United States,United States,Yes
b9be32a8,2024,mid-level,full_time,Business Intelligence,Business Intelligence Developer,87800,0,medium,United States,United States,Yes
f9f3f35a,2024,senior-level,full_time,Data Analyst,Data Analyst,87600,0,medium,United States,United States,Yes
097485a5,2023,senior-level,full_time,Data Engineer,Data Engineer,87570,0,medium,United States,United States,Yes
af78a091,2024,entry-level,full_time,Data Engineer,Data Engineer,87550,100,medium,United States,United States,Yes
1f643735,2024,entry-level,full_time,Data Engineer,Data Engineer,87550,100,medium,United States,United States,Yes
5e2cd3d6,2024,entry-level,full_time,Data Engineer,Data Engineer,87550,100,medium,United States,United States,Yes
4f9029e1,2023,executive-level,full_time,Data Analyst,Data Analyst,87500,0,medium,United States,United States,Yes
371854d4,2023,mid-level,full_time,Data Analyst,Data Analyst,87500,100,medium,United States,United States,Yes
4272dbbd,2023,mid-level,full_time,Data Analyst,Data Analyst,87500,100,medium,United States,United States,Yes
a620c32a,2023,mid-level,full_time,Data Analyst,Data Analyst,87500,100,medium,United States,United States,Yes
bcd819b0,2023,mid-level,full_time,Data Analyst,Data Specialist,87500,100,medium,United States,United States,Yes
2ebf59a1,2023,mid-level,full_time,Business Intelligence,Business Intelligence Analyst,87500,100,medium,United States,United States,Yes
8709f922,2023,mid-level,full_time,Data Analyst,Data Specialist,87500,100,medium,United States,United States,Yes
d8cbbf4f,2023,senior-level,full_time,Data Analyst,Data Analyst,87500,0,medium,United States,United States,Yes
6ac40722,2024,entry-level,full_time,Data Analyst,Data Analyst,87400,0,medium,United States,United States,Yes
92ede03a,2023,senior-level,full_time,Data Analyst,Research Analyst,87400,0,medium,United States,United States,Yes
412641d0,2024,mid-level,full_time,Data Scientist,Data Scientist,87300,100,medium,United States,United States,Yes
78096a81,2023,mid-level,full_time,Data Scientist,Data Scientist,87300,100,medium,United States,United States,Yes
7bde5687,2023,senior-level,full_time,Business Intelligence,BI Analyst,87200,100,medium,United States,United States,Yes
dd73d3d8,2024,mid-level,full_time,Data Scientist,Data Scientist,87000,0,medium,United States,United States,Yes
1427cb4d,2024,senior-level,full_time,Data Analyst,Data Analyst,87000,0,medium,United States,United States,Yes
da14c685,2024,entry-level,full_time,Data Analyst,Data Analyst,87000,0,medium,United States,United States,Yes
a4effd86,2024,senior-level,full_time,AI,ML Engineer,108750,0,small,United Kingdom,United Kingdom,Yes
69a56217,2023,senior-level,full_time,Data Engineer,Data Engineer,87000,0,medium,Canada,Canada,Yes
7c3a385b,2023,senior-level,full_time,Data Engineer,Analytics Engineer,87000,0,medium,United States,United States,Yes
a630e1bb,2023,senior-level,full_time,Data Analyst,Data Analyst,87000,100,medium,United States,United States,Yes
99de665c,2023,mid-level,full_time,AI,Machine Learning Engineer,87000,0,medium,United States,United States,Yes
6d77e834,2021,senior-level,full_time,Data Managers,Head of Data,102839,100,large,Slovenia,Slovenia,Yes
ee70bfd9,2020,mid-level,full_time,Data Analyst,Lead Data Analyst,87000,100,large,United States,United States,Yes
904596af,2024,entry-level,full_time,Data Scientist,Data Science,86900,0,medium,United States,United States,Yes
cfcb615e,2023,senior-level,full_time,Data Analyst,Data Specialist,86900,0,medium,United States,United States,Yes
62d9ef67,2024,mid-level,full_time,Data Scientist,Data Scientist,86800,0,medium,United States,United States,Yes
40698894,2024,entry-level,full_time,Data Scientist,Data Scientist,86800,0,medium,United States,United States,Yes
65b6eb54,2023,senior-level,full_time,Data Analyst,Data Analyst,86720,100,medium,United States,United States,Yes
cbe83102,2023,senior-level,full_time,Data Scientist,Data Scientist,86700,0,large,United States,United States,Yes
fb39b5a5,2024,mid-level,full_time,Data Scientist,Data Scientist,86600,100,medium,United States,United States,Yes
29a0f9e9,2024,entry-level,full_time,Data Analyst,Data Analyst,86600,0,medium,United States,United States,Yes
363d886f,2023,senior-level,full_time,Data Analyst,Data Analyst,86600,100,medium,United States,United States,Yes
0fb2a8e2,2023,mid-level,full_time,Data Scientist,Data Scientist,86600,100,medium,United States,United States,Yes
ec726ef6,2024,mid-level,full_time,Data Engineer,Data Engineer,86500,0,medium,United States,United States,Yes
ffb9dac3,2023,senior-level,full_time,AI,AI Engineer,86500,0,medium,United States,United States,Yes
3f98c035,2023,entry-level,full_time,Data Analyst,Data Analyst,86500,0,large,United States,United States,Yes
b1661b9a,2023,senior-level,full_time,Data Analyst,Data Analyst,86466,100,medium,United States,United States,Yes
4a40d8c1,2024,mid-level,full_time,Data Engineer,Data Engineer,86424,0,medium,United States,United States,Yes
1399a4f7,2023,mid-level,full_time,Data Analyst,Data Analyst,86400,0,medium,United States,United States,Yes
131a55bb,2023,senior-level,full_time,Data Engineer,Data Engineer,86250,0,medium,United States,United States,Yes
1bc881d6,2024,mid-level,full_time,Data Scientist,Data Scientist,86218,0,medium,Canada,Canada,Yes
95564d74,2024,senior-level,full_time,Data Analyst,Data Analyst,95717,100,medium,Netherlands,Netherlands,Yes
564b573b,2023,mid-level,full_time,Business Intelligence,BI Analyst,86100,0,medium,United States,United States,Yes
ddf04730,2024,mid-level,full_time,Data Analyst,Data Analyst,86078,0,medium,United States,United States,Yes
46dad32b,2024,senior-level,full_time,Data Analyst,Data Analyst,95584,100,medium,Germany,Germany,Yes
9e938b1b,2024,senior-level,full_time,AI,Research Engineer,86000,0,medium,United States,United States,Yes
9d32e071,2024,mid-level,full_time,AI,Research Scientist,86000,0,medium,United States,United States,Yes
53e93e47,2024,entry-level,full_time,Business Intelligence,Business Intelligence Analyst,86000,0,medium,United States,United States,Yes
08d4c00c,2024,senior-level,full_time,Business Intelligence,Business Intelligence Analyst,86000,0,medium,United States,United States,Yes
461afe92,2024,mid-level,full_time,Data Scientist,Data Science,86000,0,medium,United States,United States,Yes
6cdd1725,2024,mid-level,full_time,Data Analyst,Data Analyst,86000,0,medium,United States,United States,Yes
badf394d,2024,mid-level,full_time,Data Scientist,Data Science,86000,0,medium,United States,United States,Yes
68d571ce,2024,mid-level,full_time,Data Scientist,Data Science,86000,0,medium,United States,United States,Yes
8bc0b798,2024,mid-level,full_time,Data Scientist,Data Scientist,86000,0,medium,United States,United States,Yes
bd0b6bb7,2024,entry-level,full_time,Data Analyst,Data Analyst,86000,0,medium,United States,United States,Yes
